VideoPath,Report,DVD,VideoName,EventId,FrameTime,AbsoluteFrameNumber,RelativeFrameNumber,Tags,FramePath,FrameName,OriginalDataset,OriginalFramePath
GHmls16-263\DVD-1\20161102030326828@DVR-SPARE_Ch1.wmv,GHmls16-263,1.0,20161102030326828@DVR-SPARE_Ch1.wmv,,,,,evento-anodo,GHmls16-263--DVD-1--20161102030326828@DVR-SPARE_Ch1.wmv_2520.jpg,20161102030326828@DVR-SPARE_Ch1.wmv_2520.jpg,12042019_dataset_eventos_handpick_2,..\datasets\all_datasets\12042019_dataset_eventos_handpick_2\GHmls16-263\DVD-1\Anodo\20161102030326828@DVR-SPARE_Ch1.wmv_2520.jpg
GHmls16-263\DVD-1\20161102020733265@DVR-SPARE_Ch1.wmv,GHmls16-263,1.0,20161102020733265@DVR-SPARE_Ch1.wmv,,,,,evento-cruzamento,GHmls16-263--DVD-1--20161102020733265@DVR-SPARE_Ch1.wmv_37320.jpg,20161102020733265@DVR-SPARE_Ch1.wmv_37320.jpg,12042019_dataset_eventos_handpick_2,..\datasets\all_datasets\12042019_dataset_eventos_handpick_2\GHmls16-263\DVD-1\Cruzamento\20161102020733265@DVR-SPARE_Ch1.wmv_37320.jpg
GHmls16-263\DVD-1\20161102020733265@DVR-SPARE_Ch1.wmv,GHmls16-263,1.0,20161102020733265@DVR-SPARE_Ch1.wmv,,,,,evento-cruzamento,GHmls16-263--DVD-1--20161102020733265@DVR-SPARE_Ch1.wmv_37440.jpg,20161102020733265@DVR-SPARE_Ch1.wmv_37440.jpg,12042019_dataset_eventos_handpick_2,..\datasets\all_datasets\12042019_dataset_eventos_handpick_2\GHmls16-263\DVD-1\Cruzamento\20161102020733265@DVR-SPARE_Ch1.wmv_37440.jpg
GHmls16-263\DVD-1\20161102020733265@DVR-SPARE_Ch1.wmv,GHmls16-263,1.0,20161102020733265@DVR-SPARE_Ch1.wmv,,,,,evento-cruzamento,GHmls16-263--DVD-1--20161102020733265@DVR-SPARE_Ch1.wmv_37800.jpg,20161102020733265@DVR-SPARE_Ch1.wmv_37800.jpg,12042019_dataset_eventos_handpick_2,..\datasets\all_datasets\12042019_dataset_eventos_handpick_2\GHmls16-263\DVD-1\Cruzamento\20161102020733265@DVR-SPARE_Ch1.wmv_37800.jpg
GHmls16-263\DVD-1\20161102030326828@DVR-SPARE_Ch1.wmv,GHmls16-263,1.0,20161102030326828@DVR-SPARE_Ch1.wmv,,,,,evento-cruzamento,GHmls16-263--DVD-1--20161102030326828@DVR-SPARE_Ch1.wmv_29280.jpg,20161102030326828@DVR-SPARE_Ch1.wmv_29280.jpg,12042019_dataset_eventos_handpick_2,..\datasets\all_datasets\12042019_dataset_eventos_handpick_2\GHmls16-263\DVD-1\Cruzamento\20161102030326828@DVR-SPARE_Ch1.wmv_29280.jpg
GHmls16-263\DVD-1\20161102030326828@DVR-SPARE_Ch1.wmv,GHmls16-263,1.0,20161102030326828@DVR-SPARE_Ch1.wmv,,,,,evento-cruzamento,GHmls16-263--DVD-1--20161102030326828@DVR-SPARE_Ch1.wmv_29400.jpg,20161102030326828@DVR-SPARE_Ch1.wmv_29400.jpg,12042019_dataset_eventos_handpick_2,..\datasets\all_datasets\12042019_dataset_eventos_handpick_2\GHmls16-263\DVD-1\Cruzamento\20161102030326828@DVR-SPARE_Ch1.wmv_29400.jpg
GHmls16-263\DVD-1\20161102030326828@DVR-SPARE_Ch1.wmv,GHmls16-263,1.0,20161102030326828@DVR-SPARE_Ch1.wmv,,,,,evento-cruzamento,GHmls16-263--DVD-1--20161102030326828@DVR-SPARE_Ch1.wmv_29520.jpg,20161102030326828@DVR-SPARE_Ch1.wmv_29520.jpg,12042019_dataset_eventos_handpick_2,..\datasets\all_datasets\12042019_dataset_eventos_handpick_2\GHmls16-263\DVD-1\Cruzamento\20161102030326828@DVR-SPARE_Ch1.wmv_29520.jpg
GHmls16-263\DVD-1\20161102030326828@DVR-SPARE_Ch1.wmv,GHmls16-263,1.0,20161102030326828@DVR-SPARE_Ch1.wmv,,,,,evento-cruzamento,GHmls16-263--DVD-1--20161102030326828@DVR-SPARE_Ch1.wmv_29640.jpg,20161102030326828@DVR-SPARE_Ch1.wmv_29640.jpg,12042019_dataset_eventos_handpick_2,..\datasets\all_datasets\12042019_dataset_eventos_handpick_2\GHmls16-263\DVD-1\Cruzamento\20161102030326828@DVR-SPARE_Ch1.wmv_29640.jpg
GHmls16-263\DVD-1\20161102030326828@DVR-SPARE_Ch1.wmv,GHmls16-263,1.0,20161102030326828@DVR-SPARE_Ch1.wmv,,,,,evento-cruzamento,GHmls16-263--DVD-1--20161102030326828@DVR-SPARE_Ch1.wmv_30840.jpg,20161102030326828@DVR-SPARE_Ch1.wmv_30840.jpg,12042019_dataset_eventos_handpick_2,..\datasets\all_datasets\12042019_dataset_eventos_handpick_2\GHmls16-263\DVD-1\Cruzamento\20161102030326828@DVR-SPARE_Ch1.wmv_30840.jpg
GHmls16-263\DVD-1\20161102030326828@DVR-SPARE_Ch1.wmv,GHmls16-263,1.0,20161102030326828@DVR-SPARE_Ch1.wmv,,,,,evento-cruzamento,GHmls16-263--DVD-1--20161102030326828@DVR-SPARE_Ch1.wmv_30960.jpg,20161102030326828@DVR-SPARE_Ch1.wmv_30960.jpg,12042019_dataset_eventos_handpick_2,..\datasets\all_datasets\12042019_dataset_eventos_handpick_2\GHmls16-263\DVD-1\Cruzamento\20161102030326828@DVR-SPARE_Ch1.wmv_30960.jpg
GHmls16-263\DVD-1\20161102030326828@DVR-SPARE_Ch1.wmv,GHmls16-263,1.0,20161102030326828@DVR-SPARE_Ch1.wmv,,,,,evento-cruzamento,GHmls16-263--DVD-1--20161102030326828@DVR-SPARE_Ch1.wmv_31200.jpg,20161102030326828@DVR-SPARE_Ch1.wmv_31200.jpg,12042019_dataset_eventos_handpick_2,..\datasets\all_datasets\12042019_dataset_eventos_handpick_2\GHmls16-263\DVD-1\Cruzamento\20161102030326828@DVR-SPARE_Ch1.wmv_31200.jpg
GHmls16-263\DVD-1\20161102035345781@DVR-SPARE_Ch1.wmv,GHmls16-263,1.0,20161102035345781@DVR-SPARE_Ch1.wmv,,,,,evento-cruzamento,GHmls16-263--DVD-1--20161102035345781@DVR-SPARE_Ch1.wmv_5880.jpg,20161102035345781@DVR-SPARE_Ch1.wmv_5880.jpg,12042019_dataset_eventos_handpick_2,..\datasets\all_datasets\12042019_dataset_eventos_handpick_2\GHmls16-263\DVD-1\Cruzamento\20161102035345781@DVR-SPARE_Ch1.wmv_5880.jpg
GHmls16-263\DVD-1\20161102035345781@DVR-SPARE_Ch1.wmv,GHmls16-263,1.0,20161102035345781@DVR-SPARE_Ch1.wmv,,,,,evento-cruzamento,GHmls16-263--DVD-1--20161102035345781@DVR-SPARE_Ch1.wmv_6000.jpg,20161102035345781@DVR-SPARE_Ch1.wmv_6000.jpg,12042019_dataset_eventos_handpick_2,..\datasets\all_datasets\12042019_dataset_eventos_handpick_2\GHmls16-263\DVD-1\Cruzamento\20161102035345781@DVR-SPARE_Ch1.wmv_6000.jpg
GHmls16-263\DVD-1\20161102035345781@DVR-SPARE_Ch1.wmv,GHmls16-263,1.0,20161102035345781@DVR-SPARE_Ch1.wmv,,,,,evento-cruzamento,GHmls16-263--DVD-1--20161102035345781@DVR-SPARE_Ch1.wmv_6960.jpg,20161102035345781@DVR-SPARE_Ch1.wmv_6960.jpg,12042019_dataset_eventos_handpick_2,..\datasets\all_datasets\12042019_dataset_eventos_handpick_2\GHmls16-263\DVD-1\Cruzamento\20161102035345781@DVR-SPARE_Ch1.wmv_6960.jpg
GHmls16-263\DVD-1\20161102035345781@DVR-SPARE_Ch1.wmv,GHmls16-263,1.0,20161102035345781@DVR-SPARE_Ch1.wmv,,,,,evento-cruzamento,GHmls16-263--DVD-1--20161102035345781@DVR-SPARE_Ch1.wmv_7560.jpg,20161102035345781@DVR-SPARE_Ch1.wmv_7560.jpg,12042019_dataset_eventos_handpick_2,..\datasets\all_datasets\12042019_dataset_eventos_handpick_2\GHmls16-263\DVD-1\Cruzamento\20161102035345781@DVR-SPARE_Ch1.wmv_7560.jpg
GHmls16-263\DVD-1\20161102030326828@DVR-SPARE_Ch1.wmv,GHmls16-263,1.0,20161102030326828@DVR-SPARE_Ch1.wmv,,,,,evento-flange,GHmls16-263--DVD-1--20161102030326828@DVR-SPARE_Ch1.wmv_120.jpg,20161102030326828@DVR-SPARE_Ch1.wmv_120.jpg,12042019_dataset_eventos_handpick_2,..\datasets\all_datasets\12042019_dataset_eventos_handpick_2\GHmls16-263\DVD-1\Flange\20161102030326828@DVR-SPARE_Ch1.wmv_120.jpg
GHmls16-263\DVD-1\20161102030326828@DVR-SPARE_Ch1.wmv,GHmls16-263,1.0,20161102030326828@DVR-SPARE_Ch1.wmv,,,,,evento-flange,GHmls16-263--DVD-1--20161102030326828@DVR-SPARE_Ch1.wmv_1200.jpg,20161102030326828@DVR-SPARE_Ch1.wmv_1200.jpg,12042019_dataset_eventos_handpick_2,..\datasets\all_datasets\12042019_dataset_eventos_handpick_2\GHmls16-263\DVD-1\Flange\20161102030326828@DVR-SPARE_Ch1.wmv_1200.jpg
